country_name,treaty_id,treaty_name,action_type,action_date,signature_date,treaty_open_year,mtdsg_no,source_url
St. Lucia,ccm,Convention on Cluster Munitions,Accession,2020-09-15,,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
St. Vincent and the Grenadines,ccm,Convention on Cluster Munitions,Ratification,2010-10-29,2009-09-23,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
State of Palestine,ccm,Convention on Cluster Munitions,Accession,2015-01-02,,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Sweden,ccm,Convention on Cluster Munitions,Ratification,2012-04-23,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Switzerland,ccm,Convention on Cluster Munitions,Ratification,2012-07-17,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Togo,ccm,Convention on Cluster Munitions,Ratification,2012-06-22,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Trinidad and Tobago,ccm,Convention on Cluster Munitions,Accession,2011-09-21,,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Tunisia,ccm,Convention on Cluster Munitions,Ratification,2010-09-28,2009-01-12,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Uganda,ccm,Convention on Cluster Munitions,,,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
United Kingdom of Great Britain and Northern Ireland,ccm,Convention on Cluster Munitions,Ratification,2010-05-04,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
United Republic of Tanzania,ccm,Convention on Cluster Munitions,,,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Uruguay,ccm,Convention on Cluster Munitions,Ratification,2009-09-24,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Vanuatu,ccm,Convention on Cluster Munitions,Accession,2025-09-05,,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Zambia,ccm,Convention on Cluster Munitions,Ratification,2009-08-12,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Afghanistan,att,Arms Trade Treaty,Accession,2020-07-29,,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Albania,att,Arms Trade Treaty,Ratification,2014-03-19,2013-06-03,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Andorra,att,Arms Trade Treaty,Ratification,2022-12-02,2014-12-18,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Angola,att,Arms Trade Treaty,,,2013-09-24,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Antigua and Barbuda,att,Arms Trade Treaty,Ratification,2013-08-12,2013-06-03,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Argentina,att,Arms Trade Treaty,Ratification,2014-09-25,2013-06-03,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Australia,att,Arms Trade Treaty,Ratification,2014-06-03,2013-06-03,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Austria,att,Arms Trade Treaty,Ratification,2014-06-03,2013-06-03,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Bahamas (The),att,Arms Trade Treaty,Ratification,2014-09-25,2013-06-03,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Bahrain,att,Arms Trade Treaty,,,2013-11-21,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Bangladesh,att,Arms Trade Treaty,,,2013-09-26,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Barbados,att,Arms Trade Treaty,Ratification,2015-05-20,2013-09-25,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Belgium,att,Arms Trade Treaty,Ratification,2014-06-03,2013-06-03,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Belize,att,Arms Trade Treaty,Ratification,2015-03-19,2013-06-03,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Benin,att,Arms Trade Treaty,Ratification,2016-11-07,2013-06-03,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Bosnia and Herzegovina,att,Arms Trade Treaty,Ratification,2014-09-25,2013-09-25,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Botswana,att,Arms Trade Treaty,Accession,2019-06-07,,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Brazil,att,Arms Trade Treaty,Ratification,2018-08-14,2013-06-03,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Bulgaria,att,Arms Trade Treaty,Ratification,2014-04-02,2013-07-02,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Burkina Faso,att,Arms Trade Treaty,Ratification,2014-06-03,2013-06-03,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Burundi,att,Arms Trade Treaty,,,2013-06-03,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Cabo Verde,att,Arms Trade Treaty,Ratification,2016-09-23,2013-09-25,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Cambodia,att,Arms Trade Treaty,,,2013-10-18,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Cameroon,att,Arms Trade Treaty,Ratification,2018-06-18,2014-12-03,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Canada,att,Arms Trade Treaty,Accession,2019-06-19,,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Central African Republic,att,Arms Trade Treaty,Accession,2015-10-07,,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Chad,att,Arms Trade Treaty,Ratification,2015-03-25,2013-09-25,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Chile,att,Arms Trade Treaty,Ratification,2018-05-18,2013-06-03,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
China,att,Arms Trade Treaty,Accession,2020-07-06,,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Colombia,att,Arms Trade Treaty,Ratification,2024-10-15,2013-09-24,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Comoros,att,Arms Trade Treaty,,,2013-09-26,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Congo,att,Arms Trade Treaty,,,2013-09-25,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Costa Rica,att,Arms Trade Treaty,Ratification,2013-09-25,2013-06-03,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Côte d'Ivoire,att,Arms Trade Treaty,Ratification,2015-02-26,2013-06-03,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Croatia,att,Arms Trade Treaty,Ratification,2014-04-02,2013-06-03,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Cyprus,att,Arms Trade Treaty,Ratification,2016-05-10,2013-06-03,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Czech Republic,att,Arms Trade Treaty,Ratification,2014-09-25,2013-06-03,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Denmark,att,Arms Trade Treaty,Ratification,2014-04-02,2013-06-03,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Djibouti,att,Arms Trade Treaty,,,2013-06-03,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Dominica,att,Arms Trade Treaty,Ratification,2015-05-21,2013-10-01,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Dominican Republic,att,Arms Trade Treaty,Ratification,2014-08-07,2013-06-03,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
El Salvador,att,Arms Trade Treaty,Ratification,2014-04-02,2013-06-05,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Estonia,att,Arms Trade Treaty,Ratification,2014-04-02,2013-06-03,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Eswatini,att,Arms Trade Treaty,,,2013-09-04,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Finland,att,Arms Trade Treaty,Ratification,2014-04-02,2013-06-03,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
France,att,Arms Trade Treaty,Ratification,2014-04-02,2013-06-03,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Gabon,att,Arms Trade Treaty,Accession,2022-09-21,2013-09-25,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Gambia,att,Arms Trade Treaty,Accession,2024-06-13,,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Georgia,att,Arms Trade Treaty,Ratification,2016-05-23,2014-09-25,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Germany,att,Arms Trade Treaty,Ratification,2014-04-02,2013-06-03,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Ghana,att,Arms Trade Treaty,Ratification,2015-12-22,2013-09-24,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Greece,att,Arms Trade Treaty,Ratification,2016-02-29,2013-06-03,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Grenada,att,Arms Trade Treaty,Ratification,2013-10-21,2013-06-03,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Guatemala,att,Arms Trade Treaty,Ratification,2016-07-12,2013-06-24,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Guinea,att,Arms Trade Treaty,Ratification,2014-10-21,2013-07-29,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Guinea-Bissau,att,Arms Trade Treaty,Ratification,2018-10-22,2013-09-26,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Guyana,att,Arms Trade Treaty,Ratification,2013-07-04,2013-06-03,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Haiti,att,Arms Trade Treaty,,,2014-03-21,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Honduras,att,Arms Trade Treaty,Ratification,2017-03-01,2013-09-25,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Hungary,att,Arms Trade Treaty,Ratification,2014-04-02,2013-06-03,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Iceland,att,Arms Trade Treaty,Ratification,2013-07-02,2013-06-03,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Ireland,att,Arms Trade Treaty,Ratification,2014-04-02,2013-06-03,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Israel,att,Arms Trade Treaty,,,2014-12-18,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Italy,att,Arms Trade Treaty,Ratification,2014-04-02,2013-06-03,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Jamaica,att,Arms Trade Treaty,Ratification,2014-06-03,2013-06-03,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Japan,att,Arms Trade Treaty,Accession,2014-05-09,2013-06-03,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Kazakhstan,att,Arms Trade Treaty,Accession,2017-12-08,,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Kiribati,att,Arms Trade Treaty,,,2013-09-25,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Latvia,att,Arms Trade Treaty,Ratification,2014-04-02,2013-06-03,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Lebanon,att,Arms Trade Treaty,Ratification,2019-05-09,2014-10-27,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Lesotho,att,Arms Trade Treaty,Ratification,2016-01-25,2013-09-25,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Liberia,att,Arms Trade Treaty,Ratification,2015-04-21,2013-06-04,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Libya,att,Arms Trade Treaty,,,2013-07-09,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Liechtenstein,att,Arms Trade Treaty,Ratification,2014-12-16,2013-06-03,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Lithuania,att,Arms Trade Treaty,Ratification,2014-12-18,2013-06-03,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Luxembourg,att,Arms Trade Treaty,Ratification,2014-06-03,2013-06-03,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Madagascar,att,Arms Trade Treaty,Ratification,2016-09-22,2013-09-25,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Malawi,att,Arms Trade Treaty,Ratification,2024-07-11,2014-01-09,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Malaysia,att,Arms Trade Treaty,,,2013-09-26,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Maldives,att,Arms Trade Treaty,Accession,2019-09-27,,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Mali,att,Arms Trade Treaty,Ratification,2013-12-03,2013-06-03,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Malta,att,Arms Trade Treaty,Ratification,2014-04-02,2013-06-03,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Mauritania,att,Arms Trade Treaty,Ratification,2015-09-23,2013-06-03,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Mauritius,att,Arms Trade Treaty,Accession,2015-07-23,,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Mexico,att,Arms Trade Treaty,Ratification,2013-09-25,2013-06-03,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Monaco,att,Arms Trade Treaty,Accession,2016-06-30,,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Mongolia,att,Arms Trade Treaty,,,2013-09-24,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Montenegro,att,Arms Trade Treaty,Ratification,2014-08-18,2013-06-03,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Mozambique,att,Arms Trade Treaty,Ratification,2018-12-14,2013-06-03,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Namibia,att,Arms Trade Treaty,Ratification,2020-04-28,2014-09-25,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Nauru,att,Arms Trade Treaty,,,2013-09-25,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Netherlands (Kingdom of the),att,Arms Trade Treaty,Accession,2014-12-18,2013-06-03,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
New Zealand,att,Arms Trade Treaty,Ratification,2014-09-02,2013-06-03,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Niger,att,Arms Trade Treaty,Ratification,2015-07-24,2014-03-24,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Nigeria,att,Arms Trade Treaty,Ratification,2013-08-12,2013-08-12,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Niue,att,Arms Trade Treaty,Accession,2020-08-06,,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
North Macedonia,att,Arms Trade Treaty,Ratification,2014-03-06,2013-09-25,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Norway,att,Arms Trade Treaty,Ratification,2014-02-12,2013-06-03,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Palau,att,Arms Trade Treaty,Ratification,2019-04-08,2013-06-03,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Panama,att,Arms Trade Treaty,Ratification,2014-02-11,2013-06-03,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Paraguay,att,Arms Trade Treaty,Ratification,2015-04-09,2013-06-19,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Peru,att,Arms Trade Treaty,Ratification,2016-02-16,2013-09-24,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Philippines,att,Arms Trade Treaty,Ratification,2022-03-24,2013-09-25,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Poland,att,Arms Trade Treaty,Ratification,2014-12-17,2013-07-01,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Portugal,att,Arms Trade Treaty,Ratification,2014-09-25,2013-06-03,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Republic of Korea,att,Arms Trade Treaty,Ratification,2016-11-28,2013-06-03,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Republic of Moldova,att,Arms Trade Treaty,Ratification,2015-09-28,2013-09-10,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Romania,att,Arms Trade Treaty,Ratification,2014-04-02,2013-06-03,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Rwanda,att,Arms Trade Treaty,,,2013-06-05,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
Samoa,att,Arms Trade Treaty,Ratification,2014-06-03,2013-09-25,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
San Marino,att,Arms Trade Treaty,Ratification,2015-07-29,2014-12-19,2013,XXVI-8,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-8&chapter=26&clang=_en
